master_relative_path,wordpress_attachment_id,filename,derivative_count,referenced_reason,status,file_exists,notes
2021/10/man-crazy-funny-dude-45882.jpeg,687,man-crazy-funny-dude-45882.jpeg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/matheus-ferrero-216385.jpg,678,matheus-ferrero-216385.jpg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/modern-essentials-1064966-unsplash.jpg,535,modern-essentials-1064966-unsplash.jpg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/modern-essentials-792821-unsplash.jpg,534,modern-essentials-792821-unsplash.jpg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/modern-essentials-798265-unsplash.jpg,533,modern-essentials-798265-unsplash.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/nasa-63032-unsplash.jpg,673,nasa-63032-unsplash.jpg,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/oladimeji-odunsi-367505-unsplash.jpg,681,oladimeji-odunsi-367505-unsplash.jpg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/onix-logo.png,18,onix-logo.png,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/onix_red.png,236,onix_red.png,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/pexels-amir-seilsepour-4383577-scaled-1.jpg,698,pexels-amir-seilsepour-4383577-scaled-1.jpg,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/pexels-cristian-jako-4673599.jpg,695,pexels-cristian-jako-4673599.jpg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/pexels-photo-1037915.jpeg,686,pexels-photo-1037915.jpeg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/pexels-toni-friedemann-5233511-scaled-1.jpg,697,pexels-toni-friedemann-5233511-scaled-1.jpg,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-1-1.png,672,placeholder-1-1.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-1.png,664,placeholder-1.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder.png,653,placeholder.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-2.png,665,placeholder-2.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-3.png,666,placeholder-3.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-4.png,667,placeholder-4.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-5.png,689,placeholder-5.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-6.png,690,placeholder-6.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/placeholder-7.png,691,placeholder-7.png,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/pumpkin-1838545_1920.jpg,696,pumpkin-1838545_1920.jpg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember-1.jpg,655,zz-teammember-1.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember.jpg,652,zz-teammember.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember2-1.jpg,657,zz-teammember2-1.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember2.jpg,654,zz-teammember2.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember3-1.jpg,660,zz-teammember3-1.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember3.jpg,658,zz-teammember3.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember4-1.jpg,659,zz-teammember4-1.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/10/zz-teammember4.jpg,656,zz-teammember4.jpg,4,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/11/AIIM.png,799,AIIM.png,2,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/11/LINX_Accra_Logo_Colour_White1.png,9644,LINX_Accra_Logo_Colour_White1.png,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/11/Linx-at-onix.png,9646,Linx-at-onix.png,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/11/Linx-hero-header-image.png,9643,Linx-hero-header-image.png,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/11/Screenshot-2021-11-15-at-13.55.02.png,4154,Screenshot-2021-11-15-at-13.55.02.png,2,page_inline,REQUIRED,yes,original without dimension suffix
2021/11/Screenshot-2021-11-15-at-13.55.36.png,4155,Screenshot-2021-11-15-at-13.55.36.png,2,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/11/Screenshot-2021-11-15-at-13.56.00.png,4156,Screenshot-2021-11-15-at-13.56.00.png,2,page_inline,REQUIRED,yes,original without dimension suffix
2021/12/IMG_9482.jpg,4225,IMG_9482.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/IMG_9501-1.jpg,4231,IMG_9501-1.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/IMG_9501.jpg,4217,IMG_9501.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/IMG_9660.jpg,4233,IMG_9660.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/IMG_9718.jpg,4223,IMG_9718.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/IMG_9754.jpg,4229,IMG_9754.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/IMG_9788.jpg,4230,IMG_9788.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2021/12/pexels-christina-morillo-1181354.jpg,4244,pexels-christina-morillo-1181354.jpg,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/05/AIIM-1.png,4393,AIIM-1.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/05/CKR-Logo-CMYK-clr-Christopher-Hayes.png,4392,CKR-Logo-CMYK-clr-Christopher-Hayes.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/05/aim_new.jpg,4406,aim_new.jpg,16,page_inline,REQUIRED,yes,original without dimension suffix
2022/05/ckr-new.jpg,4407,ckr-new.jpg,16,page_inline,REQUIRED,yes,original without dimension suffix
2022/10/IMG_9806.jpg,4462,IMG_9806.jpg,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/10/Onix-security.png,4468,Onix-security.png,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/10/onix-dc-solar.jpg,4446,onix-dc-solar.jpg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/11/Onix-Team-at-Africa-Tech-Festival.jpeg,4501,Onix-Team-at-Africa-Tech-Festival.jpeg,20,article_featured_image,REQUIRED,yes,original without dimension suffix
2022/11/Onix-Team-on-Banner.jpeg,4522,Onix-Team-on-Banner.jpeg,19,article_featured_image,REQUIRED,yes,original without dimension suffix
2022/11/Onix-new-logo.png,4473,Onix-new-logo.png,12,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/11/Onix_white_logo.png,4488,Onix_white_logo.png,8,page_inline,REQUIRED,yes,original without dimension suffix
2022/11/Privacy-Policy.zip,4481,Privacy-Policy.zip,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/11/africom.jpeg,4498,africom.jpeg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/11/cropped-Onix-new-logo.png,4539,cropped-Onix-new-logo.png,13,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/11/liquid-onix.jpeg,4499,liquid-onix.jpeg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/11/onix-africa-tech.jpeg,4500,onix-africa-tech.jpeg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Ghana-flag.png,4911,Ghana-flag.png,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Image-Testemonials.jpeg,4555,Image-Testemonials.jpeg,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Image_Placeholder-about.jpeg,4554,Image_Placeholder-about.jpeg,10,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Image_Placeholder_Hero.jpeg,4553,Image_Placeholder_Hero.jpeg,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/ONIX-icon.png,4900,ONIX-icon.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/ONIX-icon-red.png,4903,ONIX-icon-red.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/ONIX-logo-png.png,4692,ONIX-logo-png.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/ONIX-logo-red.png,4896,ONIX-logo-red.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/ONIX-logo-white.png,4894,ONIX-logo-white.png,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Senegal-flag.png,4912,Senegal-flag.png,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Woman-at-a-data-center.jpg,4671,Woman-at-a-data-center.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/Woman-using-laptop-at-the-data-center.png,4670,Woman-using-laptop-at-the-data-center.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/aaron-burden-25846-unsplash.jpg,4804,aaron-burden-25846-unsplash.jpg,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/ava1.png,4726,ava1.png,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/business-partners-shaking-hands-agreement.jpg,4875,business-partners-shaking-hands-agreement.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/cropped-ONIX-icon.png,4901,cropped-ONIX-icon.png,13,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/cropped-ONIX-icon-red.png,4904,cropped-ONIX-icon-red.png,13,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/cropped-ONIX-logo-red.png,4905,cropped-ONIX-logo-red.png,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/halanna-halila-557324-unsplash.jpg,4797,halanna-halila-557324-unsplash.jpg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/hector-martinez-110928-unsplash.jpg,4859,hector-martinez-110928-unsplash.jpg,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/jason-blackeye-262295-unsplash.jpg,4719,jason-blackeye-262295-unsplash.jpg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/kane-reinholdtsen-188778-unsplash.jpg,4803,kane-reinholdtsen-188778-unsplash.jpg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/linebgoverlay.png,4795,linebgoverlay.png,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/onix-iso-certification-image.jpeg,,onix-iso-certification-image.jpeg,15,,ORPHANED,yes,original without dimension suffix
2022/12/onix-iso-certification-image-e1671529932223.jpeg,4549,onix-iso-certification-image-e1671529932223.jpeg,11,article_featured_image,REQUIRED,yes,original without dimension suffix
2022/12/pexels-brett-sayles-4508751.jpg,4664,pexels-brett-sayles-4508751.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/pexels-brett-sayles-5203849.jpg,4679,pexels-brett-sayles-5203849.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/pexels-christina-morillo-1181354.jpg,4244,pexels-christina-morillo-1181354.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/pexels-photo-1103970.jpeg,4792,pexels-photo-1103970.jpeg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/pexels-photo-667205.jpeg,4802,pexels-photo-667205.jpeg,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/pexels-rene-asmussen-13821206.jpg,4681,pexels-rene-asmussen-13821206.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-557123-unsplash.jpg,4720,rawpixel-557123-unsplash.jpg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-558597-unsplash.jpg,4705,rawpixel-558597-unsplash.jpg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-604751-unsplash.jpg,4798,rawpixel-604751-unsplash.jpg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-653764-unsplash.jpg,4715,rawpixel-653764-unsplash.jpg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-693037-unsplash.jpg,4848,rawpixel-693037-unsplash.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-752537-unsplash-1.jpg,4780,rawpixel-752537-unsplash-1.jpg,18,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/rawpixel-799380-unsplash.jpg,4706,rawpixel-799380-unsplash.jpg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/sharon-mccutcheon-571408-unsplash.jpg,4796,sharon-mccutcheon-571408-unsplash.jpg,19,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/torres-del-paine-mountains-granite-granite-rock-57456.jpeg,4791,torres-del-paine-mountains-granite-granite-rock-57456.jpeg,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2022/12/y11.png,4727,y11.png,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-17.jpg,5265,ONIX-DATA-CENTER-KEELSON-STUDIOS-17.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.jpg,5240,ONIX-DATA-CENTER-KEELSON-STUDIOS-2.jpg,21,article_inline,REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,5233,ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-3.jpg,5289,ONIX-DATA-CENTER-KEELSON-STUDIOS-3.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-40.jpg,5237,ONIX-DATA-CENTER-KEELSON-STUDIOS-40.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-42.jpg,5241,ONIX-DATA-CENTER-KEELSON-STUDIOS-42.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-43.jpg,5242,ONIX-DATA-CENTER-KEELSON-STUDIOS-43.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-5.jpg,5230,ONIX-DATA-CENTER-KEELSON-STUDIOS-5.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-51.jpg,5250,ONIX-DATA-CENTER-KEELSON-STUDIOS-51.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,5239,ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-75.jpg,5278,ONIX-DATA-CENTER-KEELSON-STUDIOS-75.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-83.jpg,5243,ONIX-DATA-CENTER-KEELSON-STUDIOS-83.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-9.jpg,5290,ONIX-DATA-CENTER-KEELSON-STUDIOS-9.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ava2.png,5003,ava2.png,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/ava4.png,5005,ava4.png,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/dot.png,5156,dot.png,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/lee-miller-47629-unsplash.jpg,5155,lee-miller-47629-unsplash.jpg,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/01/lion-animal-nature-predator-40835.jpeg,5157,lion-animal-nature-predator-40835.jpeg,5,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/A7R9115.jpg,5679,A7R9115.jpg,21,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/02/DSC06268.jpg,5680,DSC06268.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/DSC06855.jpg,5681,DSC06855.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/ONIX-DATA-CENTER-KEELSON-STUDIOS-68.jpg,5425,ONIX-DATA-CENTER-KEELSON-STUDIOS-68.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,5625,WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,17,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/02/team-1.jpg,5384,team-1.jpg,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/team-2.jpg,5388,team-2.jpg,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/team-3.jpg,5386,team-3.jpg,9,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/team-4.jpg,5385,team-4.jpg,9,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/02/team-5.jpg,5387,team-5.jpg,6,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/20230213_183339.jpg,5940,20230213_183339.jpg,22,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/03/CCDOC.png,5774,CCDOC.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/DSC06633.jpg,5939,DSC06633.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/Diesel-electric.png,5775,Diesel-electric.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/ISO-9001.png,5766,ISO-9001.png,9,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/ISO-IEC-27001.png,5767,ISO-IEC-27001.png,9,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/Infoprive.png,5776,Infoprive.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/LEGRAND.png,5778,LEGRAND.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/La-Colomb.png,5777,La-Colomb.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/Minkels.png,5779,Minkels.png,8,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.jpg,5240,ONIX-DATA-CENTER-KEELSON-STUDIOS-2.jpg,21,article_inline,REQUIRED,yes,original without dimension suffix
2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-59.jpg,5697,ONIX-DATA-CENTER-KEELSON-STUDIOS-59.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-61.jpg,5870,ONIX-DATA-CENTER-KEELSON-STUDIOS-61.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,5239,ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-71.jpg,5695,ONIX-DATA-CENTER-KEELSON-STUDIOS-71.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/PCI-DSS.png,5768,PCI-DSS.png,9,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/Tier-IV-facility.png,5769,Tier-IV-facility.png,9,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/03/rawpixel-797131-unsplash.jpg,5793,rawpixel-797131-unsplash.jpg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/04/ONIX-DATA-3.jpg,5960,ONIX-DATA-3.jpg,17,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/04/ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,5239,ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/04/WhatsApp-Image-2023-04-18-at-20.22.41.jpeg,5957,WhatsApp-Image-2023-04-18-at-20.22.41.jpeg,17,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/04/WhatsApp-Image-2023-04-19-at-10.44.41.jpeg,5959,WhatsApp-Image-2023-04-19-at-10.44.41.jpeg,15,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/CO2.svg,6248,CO2.svg,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/Cybersecurity-Act-2020-Act-1038-pdf.jpg,,Cybersecurity-Act-2020-Act-1038-pdf.jpg,3,,ORPHANED,yes,original without dimension suffix
2023/05/Cybersecurity-Act-2020-Act-1038.pdf,6215,Cybersecurity-Act-2020-Act-1038.pdf,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/Edem-Scott.jpg,6124,Edem-Scott.jpg,7,page_inline,REQUIRED,yes,original without dimension suffix
2023/05/Growing-plant.svg,6249,Growing-plant.svg,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/Kevin-Opata.jpg,6125,Kevin-Opata.jpg,7,page_inline,REQUIRED,yes,original without dimension suffix
2023/05/Michael-Thompson.jpg,6126,Michael-Thompson.jpg,7,page_inline,REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,6077,ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-57.jpg,6078,ONIX-DATA-CENTER-KEELSON-STUDIOS-57.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-58.jpg,6079,ONIX-DATA-CENTER-KEELSON-STUDIOS-58.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-59.jpg,5697,ONIX-DATA-CENTER-KEELSON-STUDIOS-59.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,5239,ONIX-DATA-CENTER-KEELSON-STUDIOS-62.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-77.jpg,5966,ONIX-DATA-CENTER-KEELSON-STUDIOS-77.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-88.jpg,5968,ONIX-DATA-CENTER-KEELSON-STUDIOS-88.jpg,21,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/ONIX-fire-suppression-system-copy-1.jpg,6199,ONIX-fire-suppression-system-copy-1.jpg,17,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/05/ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy-pdf.jpg,,ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy-pdf.jpg,3,,ORPHANED,yes,original without dimension suffix
2023/05/ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy.pdf,6217,ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy.pdf,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/Reverse-osmosis.svg,6250,Reverse-osmosis.svg,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/Serwaah-Kankam.jpg,6127,Serwaah-Kankam.jpg,7,page_inline,REQUIRED,yes,original without dimension suffix
2023/05/Stephen-Appiah-Fordjou.jpg,6128,Stephen-Appiah-Fordjou.jpg,7,page_inline,REQUIRED,yes,original without dimension suffix
2023/05/The-Regulation-of-Investigatory-Powers-Act-2000-pdf.jpg,,The-Regulation-of-Investigatory-Powers-Act-2000-pdf.jpg,3,,ORPHANED,yes,original without dimension suffix
2023/05/The-Regulation-of-Investigatory-Powers-Act-2000.pdf,6219,The-Regulation-of-Investigatory-Powers-Act-2000.pdf,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/WhatsApp-Image-2023-05-11-at-10.06.02.jpeg,6066,WhatsApp-Image-2023-05-11-at-10.06.02.jpeg,20,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/05/aaaaa.png,6168,aaaaa.png,7,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/data-protection-act-2012-act-843-pdf.jpg,,data-protection-act-2012-act-843-pdf.jpg,3,,ORPHANED,yes,original without dimension suffix
2023/05/data-protection-act-2012-act-843.pdf,6216,data-protection-act-2012-act-843.pdf,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/head51.jpg,6076,head51.jpg,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/image0.jpeg,5972,image0.jpeg,17,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/05/james-gillespie-714755-unsplash.jpg,6073,james-gillespie-714755-unsplash.jpg,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/05/shield.png,6207,shield.png,20,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/06/ONIX-DATA-CENTER-KEELSON-STUDIOS-6.jpg,6392,ONIX-DATA-CENTER-KEELSON-STUDIOS-6.jpg,22,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/06/Onix-Backup-Power-solutions.jpg,6390,Onix-Backup-Power-solutions.jpg,17,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/08/Africa-smart-city-3.png,6518,Africa-smart-city-3.png,0,article_featured_image,REQUIRED,yes,original without dimension suffix
2023/08/CO2-reduction.png,6475,CO2-reduction.png,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/08/LeornardMcKinlay.jpg,6583,LeornardMcKinlay.jpg,0,page_inline,REQUIRED,yes,original without dimension suffix
2023/08/ONIX-Cooling-system.png,6477,ONIX-Cooling-system.png,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/08/ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,6077,ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/08/ONIX-blog-1.jpg,6450,ONIX-blog-1.jpg,0,,POSSIBLY_REQUIRED,yes,original without dimension suffix
2023/08/ONIX-blog-v2.jpg,6453,ONIX-blog-v2.jpg,0,article_featured_image,REQUIRED,yes,original without dimension suffix
