filename,path,type,mime,dimensions,size_bytes,likely_purpose,referenced_in_wp_content,duplicate_of,notes
AdobeStock_341274506_Preview.jpeg,wp-content/uploads/2021/10/AdobeStock_341274506_Preview.jpeg,jpeg,jpeg,,,image,unknown,,AdobeStock_341274506_Preview
onix-logo.png,wp-content/uploads/2021/10/onix-logo.png,png,png,,,logo,unknown,,onix logo
cropped-onix-logo.png,wp-content/uploads/2021/10/cropped-onix-logo.png,png,png,,,logo,yes,,cropped-onix-logo.png
cropped-cropped-onix-logo.png,wp-content/uploads/2021/10/cropped-cropped-onix-logo.png,png,png,,,logo,yes,,cropped-cropped-onix-logo.png
AdobeStock_341274506_Preview-1.jpeg,wp-content/uploads/2021/10/AdobeStock_341274506_Preview-1.jpeg,jpeg,jpeg,,,image,unknown,,AdobeStock_341274506_Preview
business-black-office-businessman-man-laptop-coach-coaching-entrepreneur_t20_PJ2ZX7-scaled.jpg,wp-content/uploads/2021/10/business-black-office-businessman-man-laptop-coach-coaching-entrepreneur_t20_PJ2ZX7-scaled.jpg,jpg,jpg,,,image,unknown,,business-black-office-businessman-man-laptop-coach-coaching-entrepreneur_t20_PJ2
onix_red.png,wp-content/uploads/2021/10/onix_red.png,png,png,,,image,unknown,,onix_red
data-center-server-cloud-technology-network-business-digital-system-line-database-service-security_t20_E0e9P4-scaled.jpg,wp-content/uploads/2021/10/data-center-server-cloud-technology-network-business-digital-system-line-database-service-security_t20_E0e9P4-scaled.jpg,jpg,jpg,,,image,unknown,,Data center drawing Business technology concept Digital design Futuristic inform
image-removebg-preview-2.png,wp-content/uploads/2021/10/image-removebg-preview-2.png,png,png,,,image,yes,,image-removebg-preview (2)
SIEMENS.jpg,wp-content/uploads/2021/10/SIEMENS.jpg,jpg,jpg,,,image,yes,,SIEMENS
KOHLER.jpeg,wp-content/uploads/2021/10/KOHLER.jpeg,jpeg,jpeg,,,image,yes,,KOHLER
Schneider.jpeg,wp-content/uploads/2021/10/Schneider.jpeg,jpeg,jpeg,,,image,yes,,Schneider
EATON.jpeg,wp-content/uploads/2021/10/EATON.jpeg,jpeg,jpeg,,,image,yes,,EATON
DAIKIN.jpeg,wp-content/uploads/2021/10/DAIKIN.jpeg,jpeg,jpeg,,,image,yes,,DAIKIN
CKR.jpeg,wp-content/uploads/2021/10/CKR.jpeg,jpeg,jpeg,,,image,yes,,CKR
AIIM-e1651824136624.png,wp-content/uploads/2021/10/AIIM-e1651824136624.png,png,png,,,image,unknown,,AIIM
Vertiv.jpeg,wp-content/uploads/2021/10/Vertiv.jpeg,jpeg,jpeg,,,image,yes,,Vertiv
Uptime.jpeg,wp-content/uploads/2021/10/Uptime.jpeg,jpeg,jpeg,,,image,yes,,Uptime
modern-essentials-798265-unsplash.jpg,wp-content/uploads/2021/10/modern-essentials-798265-unsplash.jpg,jpg,jpg,,,image,unknown,,modern-essentials-798265-unsplash.jpg
modern-essentials-792821-unsplash.jpg,wp-content/uploads/2021/10/modern-essentials-792821-unsplash.jpg,jpg,jpg,,,image,unknown,,modern-essentials-792821-unsplash.jpg
modern-essentials-1064966-unsplash.jpg,wp-content/uploads/2021/10/modern-essentials-1064966-unsplash.jpg,jpg,jpg,,,image,unknown,,modern-essentials-1064966-unsplash.jpg
austin-johnson-275715-unsplash.jpg,wp-content/uploads/2021/10/austin-johnson-275715-unsplash.jpg,jpg,jpg,,,image,unknown,,austin-johnson-275715-unsplash.jpg
zz-teammember.jpg,wp-content/uploads/2021/10/zz-teammember.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember.jpg
placeholder.png,wp-content/uploads/2021/10/placeholder.png,png,png,,,image,unknown,possible duplicate (3 files),placeholder.png
zz-teammember2.jpg,wp-content/uploads/2021/10/zz-teammember2.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember2.jpg
zz-teammember-1.jpg,wp-content/uploads/2021/10/zz-teammember-1.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember.jpg
zz-teammember4.jpg,wp-content/uploads/2021/10/zz-teammember4.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember4.jpg
zz-teammember2-1.jpg,wp-content/uploads/2021/10/zz-teammember2-1.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember2.jpg
zz-teammember3.jpg,wp-content/uploads/2021/10/zz-teammember3.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember3.jpg
zz-teammember4-1.jpg,wp-content/uploads/2021/10/zz-teammember4-1.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember4.jpg
zz-teammember3-1.jpg,wp-content/uploads/2021/10/zz-teammember3-1.jpg,jpg,jpg,,,team/leadership,unknown,,zz-teammember3.jpg
placeholder-1.png,wp-content/uploads/2021/10/placeholder-1.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
placeholder-2.png,wp-content/uploads/2021/10/placeholder-2.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
placeholder-3.png,wp-content/uploads/2021/10/placeholder-3.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
placeholder-4.png,wp-content/uploads/2021/10/placeholder-4.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
ellyot-623921-unsplash.jpg,wp-content/uploads/2021/10/ellyot-623921-unsplash.jpg,jpg,jpg,,,image,unknown,,ellyot-623921-unsplash.jpg
placeholder-1-1.png,wp-content/uploads/2021/10/placeholder-1-1.png,png,png,,,image,unknown,,placeholder-1.png
nasa-63032-unsplash.jpg,wp-content/uploads/2021/10/nasa-63032-unsplash.jpg,jpg,jpg,,,image,unknown,,nasa-63032-unsplash.jpg
ellyot-623926-unsplash.jpg,wp-content/uploads/2021/10/ellyot-623926-unsplash.jpg,jpg,jpg,,,image,unknown,,ellyot-623926-unsplash.jpg
matheus-ferrero-216385.jpg,wp-content/uploads/2021/10/matheus-ferrero-216385.jpg,jpg,jpg,,,image,unknown,,matheus-ferrero-216385.jpg
giano-currie-268947-unsplash.jpg,wp-content/uploads/2021/10/giano-currie-268947-unsplash.jpg,jpg,jpg,,,image,unknown,,giano-currie-268947-unsplash.jpg
fabian-moller-401639-unsplash.jpg,wp-content/uploads/2021/10/fabian-moller-401639-unsplash.jpg,jpg,jpg,,,image,unknown,,fabian-moller-401639-unsplash.jpg
oladimeji-odunsi-367505-unsplash.jpg,wp-content/uploads/2021/10/oladimeji-odunsi-367505-unsplash.jpg,jpg,jpg,,,image,unknown,,oladimeji-odunsi-367505-unsplash.jpg
pexels-photo-1037915.jpeg,wp-content/uploads/2021/10/pexels-photo-1037915.jpeg,jpeg,jpeg,,,image,unknown,,pexels-photo-1037915.jpeg
man-crazy-funny-dude-45882.jpeg,wp-content/uploads/2021/10/man-crazy-funny-dude-45882.jpeg,jpeg,jpeg,,,image,unknown,,man-crazy-funny-dude-45882.jpeg
kermen-tutkunova-5771762unsplash.jpg,wp-content/uploads/2021/10/kermen-tutkunova-5771762unsplash.jpg,jpg,jpg,,,image,yes,,kermen-tutkunova-5771762unsplash.jpg
placeholder-5.png,wp-content/uploads/2021/10/placeholder-5.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
placeholder-6.png,wp-content/uploads/2021/10/placeholder-6.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
placeholder-7.png,wp-content/uploads/2021/10/placeholder-7.png,png,png,,,image,unknown,possible duplicate (2 files),placeholder.png
pexels-cristian-jako-4673599.jpg,wp-content/uploads/2021/10/pexels-cristian-jako-4673599.jpg,jpg,jpg,,,image,unknown,,pexels-cristian-jako-4673599.jpg
pumpkin-1838545_1920.jpg,wp-content/uploads/2021/10/pumpkin-1838545_1920.jpg,jpg,jpg,,,image,unknown,,pumpkin-1838545_1920.jpg
pexels-toni-friedemann-5233511-scaled-1.jpg,wp-content/uploads/2021/10/pexels-toni-friedemann-5233511-scaled-1.jpg,jpg,jpg,,,image,unknown,,pexels-toni-friedemann-5233511-scaled-1.jpg
pexels-amir-seilsepour-4383577-scaled-1.jpg,wp-content/uploads/2021/10/pexels-amir-seilsepour-4383577-scaled-1.jpg,jpg,jpg,,,image,unknown,,pexels-amir-seilsepour-4383577-scaled-1.jpg
dark-17604_1920.jpg,wp-content/uploads/2021/10/dark-17604_1920.jpg,jpg,jpg,,,image,unknown,,dark-17604_1920.jpg
AIIM.png,wp-content/uploads/2021/11/AIIM.png,png,png,,,image,unknown,,AIIM
blog-post.png,wp-content/uploads/2019/12/blog-post.png,png,png,,,image,yes,,blog-post
blog1.jpg,wp-content/uploads/2019/11/blog1.jpg,jpg,jpg,,,image,unknown,,blog1
connect-unconnected.jpg,wp-content/uploads/2020/12/connect-unconnected.jpg,jpg,jpg,,,image,unknown,,connect unconnected
broadband-blog.jpg,wp-content/uploads/2020/12/broadband-blog.jpg,jpg,jpg,,,image,unknown,,broadband blog
carrier-neutral.jpg,wp-content/uploads/2020/12/carrier-neutral.jpg,jpg,jpg,,,image,unknown,,carrier neutral
government-blog.jpg,wp-content/uploads/2020/12/government-blog.jpg,jpg,jpg,,,image,unknown,,government blog
challenges.jpg,wp-content/uploads/2020/12/challenges.jpg,jpg,jpg,,,image,unknown,,challenges
why-african.jpg,wp-content/uploads/2020/11/why-african.jpg,jpg,jpg,,,image,unknown,,why african
govt.jpg,wp-content/uploads/2020/12/govt.jpg,jpg,jpg,,,image,unknown,,govt
sun-africa-hand-telephone-mobile-phone-phone-ghana-samsung-mobile_t20_kLAw1K.jpg,wp-content/uploads/2021/01/sun-africa-hand-telephone-mobile-phone-phone-ghana-samsung-mobile_t20_kLAw1K.jpg,jpg,jpg,,,image,unknown,,sun-africa-hand-telephone-mobile-phone-phone-ghana-samsung-mobile_t20_kLAw1K
rural-scene-fruit-africa-kenya-farmer-market-bright-and-colorful-vendors-selling_t20_e968xm.jpg,wp-content/uploads/2021/01/rural-scene-fruit-africa-kenya-farmer-market-bright-and-colorful-vendors-selling_t20_e968xm.jpg,jpg,jpg,,,image,unknown,,rural-scene-fruit-africa-kenya-farmer-market-bright-and-colorful-vendors-selling
Logo-Revert-5-01-1.png,wp-content/uploads/2021/03/Logo-Revert-5-01-1.png,png,png,,,logo,unknown,,onix logo new
unnamed.png,wp-content/uploads/2021/03/unnamed.png,png,png,,,image,unknown,,AIIM New Logo
unnamed-1.png,wp-content/uploads/2021/03/unnamed-1.png,png,png,,,image,unknown,,unnamed
Africa-Data-image-1.jpg,wp-content/uploads/2021/04/Africa-Data-image-1.jpg,jpg,jpg,,,image,unknown,,Africa Data image (1)
unnamed-1.jpeg,wp-content/uploads/2021/06/unnamed-1.jpeg,jpeg,jpeg,,,image,yes,,unnamed (1)
unnamed-2.jpeg,wp-content/uploads/2021/06/unnamed-2.jpeg,jpeg,jpeg,,,image,yes,,unnamed (2)
Screenshot-2021-09-21-at-22.10.35.png,wp-content/uploads/2021/09/Screenshot-2021-09-21-at-22.10.35.png,png,png,,,image,yes,,ONIX On-Site Dedicated Solar Farm
pexels-red-zeppelin-4148472-scaled-1.jpg,wp-content/uploads/2021/09/pexels-red-zeppelin-4148472-scaled-1.jpg,jpg,jpg,,,image,unknown,,pexels-red-zeppelin-4148472
Screenshot-2021-11-15-at-13.55.02.png,wp-content/uploads/2021/11/Screenshot-2021-11-15-at-13.55.02.png,png,png,,,image,yes,,Screenshot 2021-11-15 at 13.55.02
Screenshot-2021-11-15-at-13.55.36.png,wp-content/uploads/2021/11/Screenshot-2021-11-15-at-13.55.36.png,png,png,,,image,unknown,,Screenshot 2021-11-15 at 13.55.36
Screenshot-2021-11-15-at-13.56.00.png,wp-content/uploads/2021/11/Screenshot-2021-11-15-at-13.56.00.png,png,png,,,image,yes,,Screenshot 2021-11-15 at 13.56.00
IMG_9501-scaled.jpg,wp-content/uploads/2021/12/IMG_9501-scaled.jpg,jpg,jpg,,,image,unknown,,IMG_9501
IMG_9718-scaled.jpg,wp-content/uploads/2021/12/IMG_9718-scaled.jpg,jpg,jpg,,,image,unknown,,IMG_9718
IMG_9482-scaled.jpg,wp-content/uploads/2021/12/IMG_9482-scaled.jpg,jpg,jpg,,,image,unknown,,IMG_9482
IMG_9754-scaled.jpg,wp-content/uploads/2021/12/IMG_9754-scaled.jpg,jpg,jpg,,,image,unknown,,IMG_9754
IMG_9788-scaled.jpg,wp-content/uploads/2021/12/IMG_9788-scaled.jpg,jpg,jpg,,,image,unknown,,IMG_9788
IMG_9501-1-scaled.jpg,wp-content/uploads/2021/12/IMG_9501-1-scaled.jpg,jpg,jpg,,,image,unknown,,IMG_9501
IMG_9660-scaled.jpg,wp-content/uploads/2021/12/IMG_9660-scaled.jpg,jpg,jpg,,,image,yes,,IMG_9660
pexels-christina-morillo-1181354-scaled.jpg,wp-content/uploads/2021/12/pexels-christina-morillo-1181354-scaled.jpg,jpg,jpg,,,image,unknown,possible duplicate (2 files),pexels-christina-morillo-1181354
CKR-Logo-CMYK-clr-Christopher-Hayes.png,wp-content/uploads/2022/05/CKR-Logo-CMYK-clr-Christopher-Hayes.png,png,png,,,logo,unknown,,CKR-Logo-CMYK-clr-Christopher-Hayes
AIIM-1.png,wp-content/uploads/2022/05/AIIM-1.png,png,png,,,image,unknown,,AIIM (1)
aim_new.jpg,wp-content/uploads/2022/05/aim_new.jpg,jpg,jpg,,,image,yes,,aim_new
ckr-new.jpg,wp-content/uploads/2022/05/ckr-new.jpg,jpg,jpg,,,image,yes,,ckr new
onix-dc-solar.jpg,wp-content/uploads/2022/10/onix-dc-solar.jpg,jpg,jpg,,,image,unknown,,Onix Data Centre and solar farm
IMG_9806.jpg,wp-content/uploads/2022/10/IMG_9806.jpg,jpg,jpg,,,image,unknown,,IMG_9806
Onix-security.png,wp-content/uploads/2022/10/Onix-security.png,png,png,,,image,unknown,,Onix security
Onix-new-logo.png,wp-content/uploads/2022/11/Onix-new-logo.png,png,png,,,logo,unknown,,Onix new logo
Privacy-Policy.zip,wp-content/uploads/2022/11/Privacy-Policy.zip,zip,zip,,,general,yes,,Privacy Policy
Onix_white_logo.png,wp-content/uploads/2022/11/Onix_white_logo.png,png,png,,,logo,yes,,Onix_white_logo
africom.jpeg,wp-content/uploads/2022/11/africom.jpeg,jpeg,jpeg,,,image,unknown,,africom
liquid-onix.jpeg,wp-content/uploads/2022/11/liquid-onix.jpeg,jpeg,jpeg,,,image,unknown,,liquid-onix
onix-africa-tech.jpeg,wp-content/uploads/2022/11/onix-africa-tech.jpeg,jpeg,jpeg,,,image,unknown,,onix africa tech
Onix-Team-at-Africa-Tech-Festival.jpeg,wp-content/uploads/2022/11/Onix-Team-at-Africa-Tech-Festival.jpeg,jpeg,jpeg,,,team/leadership,unknown,,Onix Team at Africa Tech Festival
Onix-Team-on-Banner.jpeg,wp-content/uploads/2022/11/Onix-Team-on-Banner.jpeg,jpeg,jpeg,,,team/leadership,unknown,,Onix Team on Banner
cropped-Onix-new-logo.png,wp-content/uploads/2022/11/cropped-Onix-new-logo.png,png,png,,,logo,yes,,cropped-Onix-new-logo.png
onix-iso-certification-image-e1671529932223.jpeg,wp-content/uploads/2022/12/onix-iso-certification-image-e1671529932223.jpeg,jpeg,jpeg,,,image,unknown,,onix iso certification image
Image_Placeholder_Hero.jpeg,wp-content/uploads/2022/12/Image_Placeholder_Hero.jpeg,jpeg,jpeg,,,hero/banner,unknown,,Image_Placeholder_Hero.jpeg
Image_Placeholder-about.jpeg,wp-content/uploads/2022/12/Image_Placeholder-about.jpeg,jpeg,jpeg,,,image,unknown,,Image_Placeholder-about.jpeg
Image-Testemonials.jpeg,wp-content/uploads/2022/12/Image-Testemonials.jpeg,jpeg,jpeg,,,image,unknown,,Image-Testemonials.jpeg
pexels-christina-morillo-1181354-scaled.jpg,wp-content/uploads/2022/12/pexels-christina-morillo-1181354-scaled.jpg,jpg,jpg,,,image,unknown,possible duplicate (2 files),pexels-christina-morillo-1181354
pexels-brett-sayles-4508751-scaled.jpg,wp-content/uploads/2022/12/pexels-brett-sayles-4508751-scaled.jpg,jpg,jpg,,,image,unknown,,pexels-brett-sayles-4508751
Woman-using-laptop-at-the-data-center.png,wp-content/uploads/2022/12/Woman-using-laptop-at-the-data-center.png,png,png,,,image,unknown,,Woman using laptop at the data center
Woman-at-a-data-center-scaled.jpg,wp-content/uploads/2022/12/Woman-at-a-data-center-scaled.jpg,jpg,jpg,,,image,unknown,,Woman at a data center
pexels-brett-sayles-5203849-scaled.jpg,wp-content/uploads/2022/12/pexels-brett-sayles-5203849-scaled.jpg,jpg,jpg,,,image,unknown,,pexels-brett-sayles-5203849
pexels-rene-asmussen-13821206-scaled.jpg,wp-content/uploads/2022/12/pexels-rene-asmussen-13821206-scaled.jpg,jpg,jpg,,,image,unknown,,pexels-rene-asmussen-13821206
ONIX-logo-png.png,wp-content/uploads/2022/12/ONIX-logo-png.png,png,png,,,logo,yes,possible duplicate (2 files),ONIX logo png
rawpixel-558597-unsplash.jpg,wp-content/uploads/2022/12/rawpixel-558597-unsplash.jpg,jpg,jpg,,,image,unknown,,rawpixel-558597-unsplash.jpg
rawpixel-799380-unsplash.jpg,wp-content/uploads/2022/12/rawpixel-799380-unsplash.jpg,jpg,jpg,,,image,unknown,,rawpixel-799380-unsplash.jpg
rawpixel-653764-unsplash.jpg,wp-content/uploads/2022/12/rawpixel-653764-unsplash.jpg,jpg,jpg,,,image,unknown,,rawpixel-653764-unsplash.jpg
jason-blackeye-262295-unsplash.jpg,wp-content/uploads/2022/12/jason-blackeye-262295-unsplash.jpg,jpg,jpg,,,image,unknown,,jason-blackeye-262295-unsplash.jpg
rawpixel-557123-unsplash.jpg,wp-content/uploads/2022/12/rawpixel-557123-unsplash.jpg,jpg,jpg,,,image,unknown,,rawpixel-557123-unsplash.jpg
ava1.png,wp-content/uploads/2022/12/ava1.png,png,png,,,image,unknown,,ava1.png
y11.png,wp-content/uploads/2022/12/y11.png,png,png,,,image,unknown,,y11.png
rawpixel-752537-unsplash-1.jpg,wp-content/uploads/2022/12/rawpixel-752537-unsplash-1.jpg,jpg,jpg,,,image,unknown,,rawpixel-752537-unsplash-1.jpg
torres-del-paine-mountains-granite-granite-rock-57456.jpeg,wp-content/uploads/2022/12/torres-del-paine-mountains-granite-granite-rock-57456.jpeg,jpeg,jpeg,,,image,unknown,,torres-del-paine-mountains-granite-granite-rock-57456.jpeg
pexels-photo-1103970.jpeg,wp-content/uploads/2022/12/pexels-photo-1103970.jpeg,jpeg,jpeg,,,image,unknown,,pexels-photo-1103970.jpeg
linebgoverlay.png,wp-content/uploads/2022/12/linebgoverlay.png,png,png,,,image,unknown,,linebgoverlay.png
sharon-mccutcheon-571408-unsplash.jpg,wp-content/uploads/2022/12/sharon-mccutcheon-571408-unsplash.jpg,jpg,jpg,,,image,unknown,,sharon-mccutcheon-571408-unsplash.jpg
halanna-halila-557324-unsplash.jpg,wp-content/uploads/2022/12/halanna-halila-557324-unsplash.jpg,jpg,jpg,,,image,unknown,,halanna-halila-557324-unsplash.jpg
rawpixel-604751-unsplash.jpg,wp-content/uploads/2022/12/rawpixel-604751-unsplash.jpg,jpg,jpg,,,image,unknown,,rawpixel-604751-unsplash.jpg
pexels-photo-667205.jpeg,wp-content/uploads/2022/12/pexels-photo-667205.jpeg,jpeg,jpeg,,,image,unknown,,pexels-photo-667205.jpeg
kane-reinholdtsen-188778-unsplash.jpg,wp-content/uploads/2022/12/kane-reinholdtsen-188778-unsplash.jpg,jpg,jpg,,,image,unknown,,kane-reinholdtsen-188778-unsplash.jpg
aaron-burden-25846-unsplash.jpg,wp-content/uploads/2022/12/aaron-burden-25846-unsplash.jpg,jpg,jpg,,,image,unknown,,aaron-burden-25846-unsplash.jpg
rawpixel-693037-unsplash.jpg,wp-content/uploads/2022/12/rawpixel-693037-unsplash.jpg,jpg,jpg,,,image,unknown,,rawpixel-693037-unsplash.jpg
hector-martinez-110928-unsplash.jpg,wp-content/uploads/2022/12/hector-martinez-110928-unsplash.jpg,jpg,jpg,,,image,unknown,,hector-martinez-110928-unsplash.jpg
business-partners-shaking-hands-agreement-scaled.jpg,wp-content/uploads/2022/12/business-partners-shaking-hands-agreement-scaled.jpg,jpg,jpg,,,image,unknown,,Business partners shaking hands in agreement
ONIX-logo-white.png,wp-content/uploads/2022/12/ONIX-logo-white.png,png,png,,,logo,unknown,,ONIX logo white
ONIX-logo-red.png,wp-content/uploads/2022/12/ONIX-logo-red.png,png,png,,,logo,unknown,,ONIX logo red
ONIX-icon.png,wp-content/uploads/2022/12/ONIX-icon.png,png,png,,,image,unknown,,ONIX icon
cropped-ONIX-icon.png,wp-content/uploads/2022/12/cropped-ONIX-icon.png,png,png,,,image,yes,,cropped-ONIX-icon.png
ONIX-icon-red.png,wp-content/uploads/2022/12/ONIX-icon-red.png,png,png,,,image,unknown,,ONIX icon red
cropped-ONIX-icon-red.png,wp-content/uploads/2022/12/cropped-ONIX-icon-red.png,png,png,,,image,yes,,cropped-ONIX-icon-red.png
cropped-ONIX-logo-red.png,wp-content/uploads/2022/12/cropped-ONIX-logo-red.png,png,png,,,logo,yes,,cropped-ONIX-logo-red.png
Ghana-flag.png,wp-content/uploads/2022/12/Ghana-flag.png,png,png,,,image,yes,,Ghana flag
Senegal-flag.png,wp-content/uploads/2022/12/Senegal-flag.png,png,png,,,image,yes,,Senegal flag
ava2.png,wp-content/uploads/2023/01/ava2.png,png,png,,,image,unknown,,ava2.png
ava4.png,wp-content/uploads/2023/01/ava4.png,png,png,,,image,unknown,,ava4.png
lee-miller-47629-unsplash.jpg,wp-content/uploads/2023/01/lee-miller-47629-unsplash.jpg,jpg,jpg,,,image,unknown,,lee-miller-47629-unsplash.jpg
dot.png,wp-content/uploads/2023/01/dot.png,png,png,,,image,unknown,,dot.png
lion-animal-nature-predator-40835.jpeg,wp-content/uploads/2023/01/lion-animal-nature-predator-40835.jpeg,jpeg,jpeg,,,image,yes,,lion-animal-nature-predator-40835.jpeg
ONIX-DATA-CENTER-KEELSON-STUDIOS-5-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-5-scaled.jpg,jpg,jpg,,,image,yes,,ONIX DATA CENTER- KEELSON STUDIOS-5
ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,png,png,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-2
ONIX-DATA-CENTER-KEELSON-STUDIOS-40-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-40-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-40
ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,jpg,jpg,,,image,unknown,possible duplicate (4 files),Inside the Onix Data Centre
ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,jpg,jpg,,,image,yes,possible duplicate (2 files),"Onix Data Centre, Accra"
ONIX-DATA-CENTER-KEELSON-STUDIOS-42-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-42-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-42
ONIX-DATA-CENTER-KEELSON-STUDIOS-43-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-43-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-43
ONIX-DATA-CENTER-KEELSON-STUDIOS-83-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-83-scaled.jpg,jpg,jpg,,,image,yes,,ONIX DATA CENTER- KEELSON STUDIOS-83
ONIX-DATA-CENTER-KEELSON-STUDIOS-51-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-51-scaled.jpg,jpg,jpg,,,image,yes,,ONIX DATA CENTER- KEELSON STUDIOS-51
ONIX-DATA-CENTER-KEELSON-STUDIOS-17-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-17-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-17
ONIX-DATA-CENTER-KEELSON-STUDIOS-75-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-75-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-75
ONIX-DATA-CENTER-KEELSON-STUDIOS-3-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-3-scaled.jpg,jpg,jpg,,,image,yes,,ONIX DATA CENTER- KEELSON STUDIOS-3
ONIX-DATA-CENTER-KEELSON-STUDIOS-9-scaled.jpg,wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-9-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-9
team-1.jpg,wp-content/uploads/2023/02/team-1.jpg,jpg,jpg,,,team/leadership,yes,,team-1.jpg
team-4.jpg,wp-content/uploads/2023/02/team-4.jpg,jpg,jpg,,,team/leadership,yes,,team-4.jpg
team-3.jpg,wp-content/uploads/2023/02/team-3.jpg,jpg,jpg,,,team/leadership,yes,,team-3.jpg
team-5.jpg,wp-content/uploads/2023/02/team-5.jpg,jpg,jpg,,,team/leadership,yes,,team-5.jpg
team-2.jpg,wp-content/uploads/2023/02/team-2.jpg,jpg,jpg,,,team/leadership,yes,,team-2.jpg
ONIX-DATA-CENTER-KEELSON-STUDIOS-68-scaled.jpg,wp-content/uploads/2023/02/ONIX-DATA-CENTER-KEELSON-STUDIOS-68-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-68
WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,wp-content/uploads/2023/02/WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,jpeg,jpeg,,,image,unknown,,WhatsApp Image 2023-02-16 at 23.36.54
A7R9115-scaled.jpg,wp-content/uploads/2023/02/A7R9115-scaled.jpg,jpg,jpg,,,image,unknown,,_A7R9115
DSC06268-scaled.jpg,wp-content/uploads/2023/02/DSC06268-scaled.jpg,jpg,jpg,,,image,unknown,,DSC06268
DSC06855-scaled.jpg,wp-content/uploads/2023/02/DSC06855-scaled.jpg,jpg,jpg,,,image,unknown,,DSC06855
ONIX-DATA-CENTER-KEELSON-STUDIOS-71-scaled.jpg,wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-71-scaled.jpg,jpg,jpg,,,image,unknown,,ONIX DATA CENTER- KEELSON STUDIOS-71
ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,jpg,jpg,,,image,unknown,possible duplicate (2 files),ONIX DATA CENTER
ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,jpg,jpg,,,image,unknown,possible duplicate (2 files),Onix data centre Ghana solar farm
ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,jpg,jpg,,,image,unknown,possible duplicate (4 files),Onix colocation racks
ISO-9001.png,wp-content/uploads/2023/03/ISO-9001.png,png,png,,,image,unknown,,ISO 9001
